Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
PTBB;2023;09;02;21;56;00.00; 8; 7; 7;11; 0; 0;  0.33;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6187;5023129.7217; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2946;    130.2285; 0.0005; 0.0010; 0.0019; 2.4483; 0.0023;    NaN;   0.89;   56.5009;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;55;30.00; 8; 7; 7;11; 0; 0;  0.33;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6187;5023129.7217; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2946;    130.2284; 0.0005; 0.0009; 0.0019; 2.4482; 0.0023;    NaN;   0.88;   56.4996;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;55;00.00; 7; 7; 7;11; 0; 0;  0.43;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6187;5023129.7217; 0.0014; 0.0011; 0.0016;5794985.7628; 599547.2947;    130.2284; 0.0006; 0.0011; 0.0021; 2.4481; 0.0025;    NaN;   0.99;   56.5002;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;54;30.00; 7; 7; 7;11; 0; 0;  0.43;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6187;5023129.7216; 0.0015; 0.0011; 0.0017;5794985.7628; 599547.2947;    130.2284; 0.0006; 0.0011; 0.0022; 2.4481; 0.0026;    NaN;   1.02;   56.4991;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;54;00.00; 7; 7; 7;11; 0; 0;  0.43;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6187;5023129.7216; 0.0011; 0.0008; 0.0013;5794985.7628; 599547.2947;    130.2284; 0.0005; 0.0008; 0.0017; 2.4481; 0.0020;    NaN;   0.78;   56.5010;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;53;30.00; 7; 7; 7;11; 0; 0;  0.44;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6187;5023129.7216; 0.0011; 0.0008; 0.0013;5794985.7628; 599547.2947;    130.2284; 0.0004; 0.0008; 0.0016; 2.4480; 0.0020;    NaN;   0.77;   56.5007;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;53;00.00; 7; 7; 7;11; 0; 0;  0.44;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6187;5023129.7216; 0.0012; 0.0009; 0.0013;5794985.7628; 599547.2947;    130.2284; 0.0005; 0.0009; 0.0017; 2.4479; 0.0021;    NaN;   0.81;   56.5023;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;52;30.00; 7; 7; 7;11; 0; 0;  0.44;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7216; 0.0014; 0.0010; 0.0016;5794985.7628; 599547.2947;    130.2283; 0.0006; 0.0010; 0.0020; 2.4479; 0.0025;    NaN;   0.96;   56.5037;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;52;00.00; 7; 7; 7;11; 0; 0;  0.44;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7216; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2283; 0.0005; 0.0010; 0.0019; 2.4479; 0.0024;    NaN;   0.90;   56.5042;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;51;30.00; 7; 7; 7;11; 0; 0;  0.44;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7216; 0.0010; 0.0008; 0.0012;5794985.7628; 599547.2947;    130.2283; 0.0004; 0.0007; 0.0015; 2.4479; 0.0018;    NaN;   0.70;   56.5039;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;51;00.00; 7; 7; 7;11; 0; 0;  0.44;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2283; 0.0005; 0.0009; 0.0018; 2.4478; 0.0022;    NaN;   0.85;   56.5050;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;50;30.00; 7; 7; 7;11; 0; 0;  0.44;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2283; 0.0005; 0.0009; 0.0018; 2.4479; 0.0022;    NaN;   0.84;   56.5048;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;50;00.00; 7; 7; 7;11; 0; 0;  0.44;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0012; 0.0009; 0.0013;5794985.7628; 599547.2947;    130.2283; 0.0005; 0.0009; 0.0017; 2.4479; 0.0021;    NaN;   0.81;   56.5045;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;49;30.00; 7; 7; 7;11; 0; 0;  0.44;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0009; 0.0017; 2.4479; 0.0022;    NaN;   0.83;   56.5082;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;49;00.00; 7; 7; 7;11; 0; 0;  0.44;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0010; 0.0019; 2.4479; 0.0024;    NaN;   0.90;   56.5046;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;48;30.00; 7; 7; 7;11; 0; 0;  0.44;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0011; 0.0008; 0.0012;5794985.7628; 599547.2947;    130.2282; 0.0004; 0.0008; 0.0016; 2.4480; 0.0020;    NaN;   0.75;   56.5044;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;48;00.00; 8; 7; 7;11; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0010; 0.0020; 2.4481; 0.0025;    NaN;   0.93;   56.5057;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;47;30.00; 8; 7; 7;11; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0012; 0.0009; 0.0013;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0009; 0.0017; 2.4481; 0.0022;    NaN;   0.81;   56.5070;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;47;00.00; 8; 7; 7;11; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0014; 0.0011; 0.0016;5794985.7628; 599547.2947;    130.2282; 0.0006; 0.0011; 0.0021; 2.4482; 0.0027;    NaN;   0.99;   56.5066;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;46;30.00; 8; 7; 7;11; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0009; 0.0018; 2.4482; 0.0023;    NaN;   0.86;   56.5053;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;46;00.00; 8; 7; 7;11; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0010; 0.0019; 2.4483; 0.0025;    NaN;   0.92;   56.5052;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;45;30.00; 8; 8; 7;11; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0009; 0.0018; 2.4484; 0.0022;    NaN;   0.83;   56.5054;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;45;00.00; 8; 8; 7;11; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0011; 0.0008; 0.0013;5794985.7628; 599547.2947;    130.2282; 0.0004; 0.0008; 0.0016; 2.4485; 0.0021;    NaN;   0.77;   56.5047;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;44;30.00; 8; 8; 7;11; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0011; 0.0008; 0.0013;5794985.7628; 599547.2947;    130.2282; 0.0004; 0.0008; 0.0016; 2.4487; 0.0021;    NaN;   0.78;   56.5059;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;44;00.00; 8; 8; 7;11; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0009; 0.0017; 2.4488; 0.0022;    NaN;   0.82;   56.5050;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;43;30.00; 9; 8; 7;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0011; 0.0008; 0.0012;5794985.7628; 599547.2947;    130.2282; 0.0004; 0.0008; 0.0016; 2.4489; 0.0021;    NaN;   0.76;   56.5037;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;43;00.00; 9; 8; 7;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0010; 0.0019; 2.4489; 0.0025;    NaN;   0.93;   56.5076;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;42;30.00; 8; 8; 7;11; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7214; 0.0014; 0.0010; 0.0016;5794985.7628; 599547.2947;    130.2282; 0.0006; 0.0010; 0.0020; 2.4490; 0.0026;    NaN;   0.97;   56.5057;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;42;00.00; 8; 8; 7;11; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7214; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0009; 0.0018; 2.4491; 0.0023;    NaN;   0.83;   56.5052;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;41;30.00; 8; 8; 7;11; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7214; 0.0011; 0.0008; 0.0013;5794985.7628; 599547.2947;    130.2282; 0.0004; 0.0008; 0.0016; 2.4492; 0.0021;    NaN;   0.77;   56.5051;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;41;00.00; 8; 8; 7;11; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0010; 0.0019; 2.4493; 0.0024;    NaN;   0.89;   56.5054;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;40;30.00; 8; 8; 7;11; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0009; 0.0017; 2.4495; 0.0022;    NaN;   0.83;   56.5072;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;40;00.00; 8; 8; 8;11; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0010; 0.0019; 2.4497; 0.0025;    NaN;   0.92;   56.5036;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;39;30.00; 8; 8; 8;11; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0010; 0.0008; 0.0012;5794985.7628; 599547.2947;    130.2282; 0.0004; 0.0008; 0.0015; 2.4498; 0.0019;    NaN;   0.71;   56.5065;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;39;00.00; 9; 8; 8;11; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3844059.6590; 709661.6187;5023129.7215; 0.0011; 0.0008; 0.0012;5794985.7628; 599547.2947;    130.2282; 0.0004; 0.0008; 0.0016; 2.4499; 0.0020;    NaN;   0.74;   56.5062;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;38;30.00; 9; 8; 8;11; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0011; 0.0008; 0.0012;5794985.7628; 599547.2947;    130.2282; 0.0004; 0.0008; 0.0016; 2.4500; 0.0020;    NaN;   0.75;   56.5065;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;38;00.00; 9; 8; 8;11; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0010; 0.0008; 0.0012;5794985.7628; 599547.2947;    130.2282; 0.0004; 0.0008; 0.0015; 2.4501; 0.0020;    NaN;   0.72;   56.5081;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;37;30.00; 9; 8; 7;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0009; 0.0017; 2.4503; 0.0023;    NaN;   0.83;   56.5067;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;37;00.00; 9; 8; 7;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0010; 0.0019; 2.4504; 0.0025;    NaN;   0.90;   56.5031;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;36;30.00; 9; 8; 7;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0010; 0.0019; 2.4505; 0.0025;    NaN;   0.92;   56.5036;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;36;00.00; 9; 8; 7;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0010; 0.0019; 2.4506; 0.0024;    NaN;   0.90;   56.5056;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;35;30.00; 9; 8; 7;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0013; 0.0010; 0.0014;5794985.7628; 599547.2947;    130.2282; 0.0005; 0.0009; 0.0019; 2.4506; 0.0024;    NaN;   0.88;   56.5044;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;35;00.00; 9; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0010; 0.0008; 0.0012;5794985.7628; 599547.2947;    130.2283; 0.0004; 0.0008; 0.0015; 2.4507; 0.0020;    NaN;   0.73;   56.5044;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;34;30.00; 9; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0015; 0.0012; 0.0018;5794985.7628; 599547.2947;    130.2283; 0.0006; 0.0011; 0.0022; 2.4508; 0.0029;    NaN;   1.07;   56.5086;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;34;00.00; 9; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0011; 0.0008; 0.0013;5794985.7628; 599547.2947;    130.2283; 0.0005; 0.0008; 0.0017; 2.4508; 0.0022;    NaN;   0.79;   56.5060;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;33;30.00; 9; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2283; 0.0005; 0.0010; 0.0020; 2.4509; 0.0026;    NaN;   0.94;   56.5037;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;33;00.00; 9; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2283; 0.0005; 0.0009; 0.0018; 2.4509; 0.0024;    NaN;   0.86;   56.5045;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;32;30.00; 9; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0014; 0.0011; 0.0016;5794985.7628; 599547.2947;    130.2283; 0.0006; 0.0010; 0.0020; 2.4510; 0.0027;    NaN;   0.98;   56.5080;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;32;00.00; 9; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6187;5023129.7215; 0.0014; 0.0011; 0.0016;5794985.7628; 599547.2947;    130.2283; 0.0006; 0.0011; 0.0021; 2.4510; 0.0027;    NaN;   0.99;   56.5082;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;31;30.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6188;5023129.7216; 0.0015; 0.0012; 0.0018;5794985.7628; 599547.2948;    130.2283; 0.0006; 0.0012; 0.0023; 2.4510; 0.0030;    NaN;   1.09;   56.5104;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;31;00.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6188;5023129.7216; 0.0016; 0.0012; 0.0018;5794985.7628; 599547.2948;    130.2283; 0.0006; 0.0012; 0.0023; 2.4512; 0.0030;    NaN;   1.09;   56.5063;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;30;30.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6188;5023129.7216; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2948;    130.2283; 0.0005; 0.0010; 0.0019; 2.4512; 0.0025;    NaN;   0.92;   56.5089;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;30;00.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6188;5023129.7216; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2948;    130.2283; 0.0005; 0.0009; 0.0018; 2.4513; 0.0024;    NaN;   0.88;   56.5088;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;29;30.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6188;5023129.7216; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2948;    130.2283; 0.0005; 0.0009; 0.0018; 2.4514; 0.0024;    NaN;   0.86;   56.5073;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;29;00.00;10; 8; 7;12; 0; 0;  0.20;  0.01;  0.00;  0.00;  0.00;3844059.6591; 709661.6188;5023129.7216; 0.0012; 0.0009; 0.0013;5794985.7628; 599547.2948;    130.2283; 0.0005; 0.0009; 0.0017; 2.4515; 0.0023;    NaN;   0.82;   56.5085;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;28;30.00;10; 8; 7;12; 0; 0;  0.20;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6188;5023129.7216; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2283; 0.0005; 0.0009; 0.0018; 2.4515; 0.0024;    NaN;   0.88;   56.5085;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;28;00.00;10; 8; 7;12; 0; 0;  0.20;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6187;5023129.7216; 0.0011; 0.0009; 0.0013;5794985.7628; 599547.2947;    130.2284; 0.0005; 0.0008; 0.0017; 2.4515; 0.0022;    NaN;   0.80;   56.5072;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;27;30.00;10; 8; 7;12; 0; 0;  0.20;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6187;5023129.7216; 0.0014; 0.0010; 0.0016;5794985.7628; 599547.2947;    130.2284; 0.0005; 0.0010; 0.0020; 2.4515; 0.0026;    NaN;   0.95;   56.5088;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;27;00.00; 9; 8; 7;12; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6188;5023129.7216; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2284; 0.0005; 0.0009; 0.0018; 2.4515; 0.0023;    NaN;   0.85;   56.5114;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;26;30.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6188;5023129.7216; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2948;    130.2284; 0.0005; 0.0009; 0.0017; 2.4515; 0.0023;    NaN;   0.83;   56.5122;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;26;00.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6188;5023129.7216; 0.0012; 0.0009; 0.0013;5794985.7628; 599547.2948;    130.2284; 0.0005; 0.0009; 0.0017; 2.4516; 0.0022;    NaN;   0.81;   56.5143;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;25;30.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6188;5023129.7216; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2948;    130.2284; 0.0005; 0.0009; 0.0018; 2.4516; 0.0024;    NaN;   0.86;   56.5111;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;25;00.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6188;5023129.7216; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2284; 0.0005; 0.0010; 0.0020; 2.4516; 0.0026;    NaN;   0.94;   56.5111;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;24;30.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6188;5023129.7216; 0.0013; 0.0010; 0.0015;5794985.7628; 599547.2947;    130.2284; 0.0005; 0.0010; 0.0019; 2.4516; 0.0025;    NaN;   0.90;   56.5136;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;24;00.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6188;5023129.7217; 0.0010; 0.0008; 0.0012;5794985.7628; 599547.2947;    130.2284; 0.0004; 0.0008; 0.0015; 2.4517; 0.0020;    NaN;   0.73;   56.5131;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;23;30.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6188;5023129.7217; 0.0012; 0.0009; 0.0013;5794985.7628; 599547.2948;    130.2284; 0.0005; 0.0009; 0.0017; 2.4518; 0.0023;    NaN;   0.82;   56.5137;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;23;00.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6188;5023129.7217; 0.0012; 0.0009; 0.0014;5794985.7628; 599547.2947;    130.2285; 0.0005; 0.0009; 0.0018; 2.4518; 0.0024;    NaN;   0.85;   56.5113;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
PTBB;2023;09;02;21;22;30.00; 9; 8; 7;12; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6592; 709661.6188;5023129.7217; 0.0011; 0.0009; 0.0013;5794985.7628; 599547.2948;    130.2285; 0.0005; 0.0008; 0.0017; 2.4520; 0.0022;    NaN;   0.79;   56.5142;   -3.7399;   -2.4055;  -12.8517;    0.0000;    0.0000
