Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
BOR1;2023;09;01;00;34;00.00; 9; 7; 6; 6; 0; 0;  0.28;  0.04;  0.00;  0.00;  0.00;3738358.2196;1148173.9112;5021815.8830; 0.0286; 0.0293; 0.0270;5793868.0030; 641456.3196;    124.3498; 0.0173; 0.0304; 0.0343; 2.4163; 0.0063;    NaN;   0.72; 2418.3291;    8.1931;    1.4491;   23.3950;    0.0000;    0.0000
BOR1;2023;09;01;00;34;30.00; 9; 7; 6; 6; 0; 0;  0.28;  0.05;  0.00;  0.00;  0.00;3738358.2201;1148173.9127;5021815.8853; 0.0343; 0.0353; 0.0325;5793868.0037; 641456.3208;    124.3522; 0.0208; 0.0367; 0.0412; 2.4160; 0.0076;    NaN;   0.89; 2418.3332;    8.1932;    1.4491;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;35;00.00; 9; 7; 6; 6; 0; 0;  0.28;  0.05;  0.00;  0.00;  0.00;3738358.2205;1148173.9138;5021815.8861; 0.0315; 0.0325; 0.0297;5793868.0037; 641456.3218;    124.3533; 0.0191; 0.0338; 0.0378; 2.4157; 0.0070;    NaN;   0.83; 2418.3354;    8.1933;    1.4491;   23.3950;    0.0000;    0.0000
BOR1;2023;09;01;00;35;30.00; 9; 7; 6; 6; 0; 0;  0.28;  0.04;  0.00;  0.00;  0.00;3738358.2202;1148173.9143;5021815.8868; 0.0251; 0.0261; 0.0237;5793868.0043; 641456.3223;    124.3537; 0.0152; 0.0271; 0.0301; 2.4154; 0.0056;    NaN;   0.67; 2418.3355;    8.1933;    1.4491;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;36;00.00; 9; 7; 6; 6; 0; 0;  0.28;  0.05;  0.00;  0.00;  0.00;3738358.2197;1148173.9164;5021815.8876; 0.0291; 0.0303; 0.0274;5793868.0047; 641456.3244;    124.3545; 0.0176; 0.0315; 0.0349; 2.4152; 0.0064;    NaN;   0.80; 2418.3414;    8.1935;    1.4491;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;36;30.00; 9; 7; 6; 6; 0; 0;  0.28;  0.04;  0.00;  0.00;  0.00;3738358.2168;1148173.9161;5021815.8875; 0.0272; 0.0285; 0.0256;5793868.0069; 641456.3249;    124.3526; 0.0165; 0.0295; 0.0326; 2.4152; 0.0060;    NaN;   0.76; 2418.3407;    8.1936;    1.4491;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;37;00.00; 9; 7; 6; 6; 0; 0;  0.28;  0.05;  0.00;  0.00;  0.00;3738358.2170;1148173.9146;5021815.8874; 0.0309; 0.0324; 0.0290;5793868.0070; 641456.3235;    124.3524; 0.0186; 0.0336; 0.0370; 2.4151; 0.0068;    NaN;   0.88; 2418.3426;    8.1937;    1.4491;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;37;30.00; 9; 7; 6; 6; 0; 0;  0.28;  0.04;  0.00;  0.00;  0.00;3738358.2152;1148173.9150;5021815.8868; 0.0259; 0.0272; 0.0243;5793868.0079; 641456.3244;    124.3509; 0.0156; 0.0283; 0.0309; 2.4152; 0.0057;    NaN;   0.75; 2418.3356;    8.1937;    1.4491;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;38;00.00; 9; 7; 6; 6; 0; 0;  0.28;  0.04;  0.00;  0.00;  0.00;3738358.2146;1148173.9161;5021815.8867; 0.0260; 0.0275; 0.0244;5793868.0080; 641456.3256;    124.3507; 0.0157; 0.0285; 0.0311; 2.4152; 0.0057;    NaN;   0.77; 2418.3392;    8.1938;    1.4491;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;38;30.00; 9; 7; 6; 6; 0; 0;  0.28;  0.05;  0.00;  0.00;  0.00;3738358.2141;1148173.9165;5021815.8864; 0.0294; 0.0312; 0.0275;5793868.0082; 641456.3261;    124.3503; 0.0177; 0.0324; 0.0351; 2.4152; 0.0065;    NaN;   0.89; 2418.3382;    8.1939;    1.4491;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;39;00.00; 9; 7; 6; 6; 0; 0;  0.28;  0.04;  0.00;  0.00;  0.00;3738358.2134;1148173.9167;5021815.8872; 0.0242; 0.0258; 0.0227;5793868.0092; 641456.3265;    124.3505; 0.0146; 0.0268; 0.0289; 2.4152; 0.0054;    NaN;   0.74; 2418.3363;    8.1939;    1.4492;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;39;30.00; 9; 7; 6; 6; 0; 0;  0.28;  0.06;  0.01;  0.00;  0.00;3738358.2139;1148173.9165;5021815.8885; 0.0346; 0.0369; 0.0323;5793868.0096; 641456.3261;    124.3518; 0.0208; 0.0383; 0.0413; 2.4149; 0.0076;    NaN;   1.08; 2418.3349;    8.1940;    1.4492;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;40;00.00; 9; 7; 6; 6; 0; 0;  0.28;  0.04;  0.00;  0.00;  0.00;3738358.2139;1148173.9174;5021815.8896; 0.0261; 0.0280; 0.0244;5793868.0101; 641456.3270;    124.3528; 0.0157; 0.0290; 0.0311; 2.4146; 0.0058;    NaN;   0.83; 2418.3391;    8.1940;    1.4492;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;40;30.00; 9; 7; 6; 6; 0; 0;  0.28;  0.04;  0.00;  0.00;  0.00;3738358.2127;1148173.9181;5021815.8905; 0.0272; 0.0293; 0.0254;5793868.0115; 641456.3279;    124.3530; 0.0164; 0.0304; 0.0324; 2.4146; 0.0060;    NaN;   0.88; 2418.3380;    8.1941;    1.4493;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;41;00.00;10; 7; 6; 6; 0; 0;  0.20;  0.04;  0.00;  0.00;  0.00;3738358.2112;1148173.9188;5021815.8907; 0.0243; 0.0262; 0.0226;5793868.0125; 641456.3291;    124.3524; 0.0146; 0.0271; 0.0289; 2.4145; 0.0053;    NaN;   0.80; 2418.3367;    8.1940;    1.4493;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;41;30.00;10; 7; 6; 6; 0; 0;  0.20;  0.04;  0.00;  0.00;  0.00;3738358.2096;1148173.9194;5021815.8910; 0.0211; 0.0228; 0.0196;5793868.0139; 641456.3301;    124.3518; 0.0127; 0.0237; 0.0251; 2.4144; 0.0046;    NaN;   0.71; 2418.3358;    8.1941;    1.4493;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;42;00.00; 8; 7; 6; 6; 0; 0;  0.28;  0.05;  0.01;  0.00;  0.00;3738358.2100;1148173.9186;5021815.8911; 0.0308; 0.0334; 0.0286;5793868.0138; 641456.3291;    124.3520; 0.0185; 0.0346; 0.0366; 2.4144; 0.0068;    NaN;   1.05; 2418.3369;    8.1942;    1.4492;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;42;30.00; 8; 7; 6; 6; 0; 0;  0.28;  0.04;  0.00;  0.00;  0.00;3738358.2095;1148173.9190;5021815.8919; 0.0252; 0.0273; 0.0234;5793868.0146; 641456.3296;    124.3523; 0.0151; 0.0283; 0.0299; 2.4145; 0.0056;    NaN;   0.87; 2418.3384;    8.1942;    1.4492;   23.3950;    0.0000;    0.0000
BOR1;2023;09;01;00;43;00.00; 8; 7; 7; 6; 0; 0;  0.26;  0.04;  0.00;  0.00;  0.00;3738358.2094;1148173.9200;5021815.8923; 0.0243; 0.0265; 0.0226;5793868.0147; 641456.3306;    124.3527; 0.0146; 0.0274; 0.0289; 2.4146; 0.0054;    NaN;   0.85; 2418.3402;    8.1942;    1.4492;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;43;30.00; 8; 7; 7; 6; 0; 0;  0.26;  0.04;  0.00;  0.00;  0.00;3738358.2091;1148173.9204;5021815.8932; 0.0241; 0.0262; 0.0223;5793868.0154; 641456.3311;    124.3533; 0.0144; 0.0271; 0.0286; 2.4146; 0.0054;    NaN;   0.86; 2418.3425;    8.1942;    1.4492;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;44;00.00; 9; 7; 7; 6; 0; 0;  0.21;  0.04;  0.00;  0.00;  0.00;3738358.2102;1148173.9204;5021815.8935; 0.0232; 0.0253; 0.0215;5793868.0147; 641456.3308;    124.3542; 0.0139; 0.0262; 0.0276; 2.4145; 0.0052;    NaN;   0.84; 2418.3428;    8.1942;    1.4492;   23.3952;    0.0000;    0.0000
BOR1;2023;09;01;00;44;30.00; 9; 7; 7; 6; 0; 0;  0.21;  0.04;  0.00;  0.00;  0.00;3738358.2098;1148173.9215;5021815.8945; 0.0204; 0.0223; 0.0189;5793868.0154; 641456.3320;    124.3550; 0.0122; 0.0231; 0.0242; 2.4145; 0.0046;    NaN;   0.75; 2418.3428;    8.1942;    1.4492;   23.3952;    0.0000;    0.0000
BOR1;2023;09;01;00;45;00.00; 9; 7; 7; 6; 0; 0;  0.21;  0.04;  0.00;  0.00;  0.00;3738358.2088;1148173.9228;5021815.8948; 0.0207; 0.0226; 0.0191;5793868.0161; 641456.3335;    124.3549; 0.0124; 0.0234; 0.0246; 2.4145; 0.0047;    NaN;   0.77; 2418.3448;    8.1942;    1.4492;   23.3952;    0.0000;    0.0000
BOR1;2023;09;01;00;45;30.00; 9; 7; 7; 6; 0; 0;  0.21;  0.03;  0.00;  0.00;  0.00;3738358.2081;1148173.9239;5021815.8953; 0.0183; 0.0201; 0.0169;5793868.0167; 641456.3347;    124.3552; 0.0109; 0.0207; 0.0217; 2.4145; 0.0042;    NaN;   0.69; 2418.3453;    8.1942;    1.4493;   23.3952;    0.0000;    0.0000
BOR1;2023;09;01;00;46;00.00; 9; 7; 7; 6; 0; 0;  0.21;  0.04;  0.00;  0.00;  0.00;3738358.2080;1148173.9255;5021815.8960; 0.0219; 0.0241; 0.0203;5793868.0169; 641456.3363;    124.3559; 0.0131; 0.0249; 0.0261; 2.4144; 0.0051;    NaN;   0.84; 2418.3488;    8.1942;    1.4493;   23.3952;    0.0000;    0.0000
BOR1;2023;09;01;00;46;30.00; 9; 7; 7; 6; 0; 0;  0.22;  0.04;  0.00;  0.00;  0.00;3738358.2072;1148173.9259;5021815.8963; 0.0235; 0.0258; 0.0217;5793868.0176; 641456.3368;    124.3557; 0.0140; 0.0267; 0.0279; 2.4146; 0.0055;    NaN;   0.91; 2418.3505;    8.1944;    1.4493;   23.3952;    0.0000;    0.0000
BOR1;2023;09;01;00;47;00.00; 9; 7; 7; 6; 0; 0;  0.22;  0.03;  0.00;  0.00;  0.00;3738358.2074;1148173.9267;5021815.8980; 0.0186; 0.0206; 0.0172;5793868.0183; 641456.3375;    124.3574; 0.0111; 0.0212; 0.0222; 2.4145; 0.0044;    NaN;   0.74; 2418.3524;    8.1944;    1.4494;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;47;30.00; 9; 8; 7; 6; 0; 0;  0.21;  0.04;  0.00;  0.00;  0.00;3738358.2077;1148173.9267;5021815.8989; 0.0226; 0.0250; 0.0209;5793868.0186; 641456.3374;    124.3582; 0.0135; 0.0258; 0.0269; 2.4145; 0.0053;    NaN;   0.91; 2418.3544;    8.1944;    1.4494;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;48;00.00; 9; 8; 7; 6; 0; 0;  0.21;  0.04;  0.00;  0.00;  0.00;3738358.2081;1148173.9272;5021815.9004; 0.0209; 0.0231; 0.0192;5793868.0191; 641456.3377;    124.3597; 0.0124; 0.0238; 0.0248; 2.4144; 0.0049;    NaN;   0.85; 2418.3572;    8.1944;    1.4494;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;48;30.00; 9; 8; 7; 6; 0; 0;  0.21;  0.03;  0.00;  0.00;  0.00;3738358.2070;1148173.9297;5021815.9011; 0.0169; 0.0187; 0.0155;5793868.0199; 641456.3405;    124.3601; 0.0100; 0.0193; 0.0201; 2.4143; 0.0040;    NaN;   0.69; 2418.3546;    8.1943;    1.4495;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;49;00.00; 9; 8; 7; 6; 0; 0;  0.21;  0.03;  0.00;  0.00;  0.00;3738358.2071;1148173.9304;5021815.9015; 0.0187; 0.0208; 0.0172;5793868.0199; 641456.3411;    124.3606; 0.0111; 0.0214; 0.0222; 2.4143; 0.0044;    NaN;   0.78; 2418.3551;    8.1943;    1.4495;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;49;30.00; 9; 8; 7; 6; 0; 0;  0.21;  0.04;  0.00;  0.00;  0.00;3738358.2070;1148173.9316;5021815.9019; 0.0197; 0.0220; 0.0181;5793868.0200; 641456.3423;    124.3610; 0.0117; 0.0226; 0.0235; 2.4142; 0.0047;    NaN;   0.84; 2418.3555;    8.1942;    1.4495;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;50;00.00; 9; 8; 7; 6; 0; 0;  0.21;  0.04;  0.00;  0.00;  0.00;3738358.2080;1148173.9310;5021815.9020; 0.0219; 0.0245; 0.0202;5793868.0194; 641456.3414;    124.3616; 0.0130; 0.0253; 0.0261; 2.4140; 0.0053;    NaN;   0.94; 2418.3560;    8.1942;    1.4495;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;50;30.00; 9; 8; 7; 6; 0; 0;  0.21;  0.04;  0.00;  0.00;  0.00;3738358.2071;1148173.9313;5021815.9021; 0.0194; 0.0217; 0.0179;5793868.0201; 641456.3420;    124.3612; 0.0115; 0.0224; 0.0231; 2.4140; 0.0047;    NaN;   0.85; 2418.3565;    8.1941;    1.4495;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;51;00.00; 9; 8; 7; 6; 0; 0;  0.22;  0.04;  0.00;  0.00;  0.00;3738358.2066;1148173.9316;5021815.9023; 0.0199; 0.0223; 0.0183;5793868.0205; 641456.3424;    124.3612; 0.0118; 0.0230; 0.0237; 2.4140; 0.0048;    NaN;   0.88; 2418.3550;    8.1941;    1.4495;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;51;30.00; 9; 8; 7; 6; 0; 0;  0.22;  0.04;  0.00;  0.00;  0.00;3738358.2057;1148173.9327;5021815.9028; 0.0194; 0.0218; 0.0178;5793868.0214; 641456.3436;    124.3612; 0.0115; 0.0224; 0.0231; 2.4139; 0.0047;    NaN;   0.87; 2418.3598;    8.1942;    1.4495;   23.3951;    0.0000;    0.0000
BOR1;2023;09;01;00;52;00.00; 9; 8; 7; 6; 0; 0;  0.22;  0.04;  0.00;  0.00;  0.00;3738358.2049;1148173.9331;5021815.9031; 0.0193; 0.0217; 0.0177;5793868.0220; 641456.3443;    124.3610; 0.0114; 0.0223; 0.0229; 2.4139; 0.0047;    NaN;   0.87; 2418.3582;    8.1942;    1.4495;   23.3950;    0.0000;    0.0000
BOR1;2023;09;01;00;52;30.00; 9; 8; 7; 6; 0; 0;  0.22;  0.04;  0.00;  0.00;  0.00;3738358.2054;1148173.9332;5021815.9041; 0.0215; 0.0242; 0.0197;5793868.0223; 641456.3442;    124.3622; 0.0127; 0.0249; 0.0256; 2.4138; 0.0052;    NaN;   0.99; 2418.3582;    8.1943;    1.4495;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;53;00.00; 9; 8; 7; 6; 0; 0;  0.22;  0.04;  0.00;  0.00;  0.00;3738358.2054;1148173.9330;5021815.9045; 0.0201; 0.0228; 0.0185;5793868.0226; 641456.3441;    124.3624; 0.0119; 0.0234; 0.0240; 2.4137; 0.0049;    NaN;   0.94; 2418.3591;    8.1943;    1.4496;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;53;30.00; 9; 8; 7; 6; 0; 0;  0.22;  0.03;  0.00;  0.00;  0.00;3738358.2044;1148173.9327;5021815.9045; 0.0170; 0.0193; 0.0156;5793868.0234; 641456.3440;    124.3618; 0.0100; 0.0198; 0.0203; 2.4137; 0.0042;    NaN;   0.80; 2418.3599;    8.1945;    1.4496;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;54;00.00; 9; 8; 7; 6; 0; 0;  0.22;  0.04;  0.00;  0.00;  0.00;3738358.2032;1148173.9330;5021815.9042; 0.0193; 0.0219; 0.0177;5793868.0240; 641456.3447;    124.3609; 0.0114; 0.0225; 0.0230; 2.4137; 0.0048;    NaN;   0.92; 2418.3622;    8.1945;    1.4496;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;54;30.00; 9; 8; 7; 6; 0; 0;  0.22;  0.04;  0.00;  0.00;  0.00;3738358.2029;1148173.9340;5021815.9050; 0.0191; 0.0217; 0.0175;5793868.0246; 641456.3457;    124.3616; 0.0113; 0.0223; 0.0228; 2.4134; 0.0047;    NaN;   0.93; 2418.3610;    8.1944;    1.4496;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;55;00.00; 9; 8; 7; 6; 0; 0;  0.22;  0.04;  0.00;  0.00;  0.00;3738358.2031;1148173.9347;5021815.9061; 0.0183; 0.0208; 0.0167;5793868.0249; 641456.3463;    124.3627; 0.0108; 0.0214; 0.0218; 2.4131; 0.0045;    NaN;   0.90; 2418.3628;    8.1945;    1.4495;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;55;30.00; 9; 8; 7; 6; 0; 0;  0.22;  0.03;  0.00;  0.00;  0.00;3738358.2028;1148173.9347;5021815.9067; 0.0158; 0.0180; 0.0144;5793868.0255; 641456.3463;    124.3629; 0.0093; 0.0185; 0.0188; 2.4131; 0.0039;    NaN;   0.78; 2418.3615;    8.1945;    1.4495;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;56;00.00; 9; 8; 7; 6; 0; 0;  0.22;  0.03;  0.00;  0.00;  0.00;3738358.2022;1148173.9346;5021815.9072; 0.0140; 0.0160; 0.0128;5793868.0263; 641456.3464;    124.3630; 0.0082; 0.0164; 0.0167; 2.4129; 0.0035;    NaN;   0.70; 2418.3628;    8.1946;    1.4495;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;56;30.00; 9; 8; 7; 6; 0; 0;  0.22;  0.03;  0.00;  0.00;  0.00;3738358.2009;1148173.9342;5021815.9070; 0.0150; 0.0171; 0.0137;5793868.0272; 641456.3464;    124.3620; 0.0088; 0.0176; 0.0178; 2.4128; 0.0037;    NaN;   0.76; 2418.3608;    8.1946;    1.4495;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;57;00.00; 9; 8; 7; 6; 0; 0;  0.22;  0.03;  0.00;  0.00;  0.00;3738358.1999;1148173.9349;5021815.9071; 0.0151; 0.0173; 0.0138;5793868.0279; 641456.3473;    124.3617; 0.0089; 0.0178; 0.0180; 2.4129; 0.0038;    NaN;   0.78; 2418.3620;    8.1947;    1.4495;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;57;30.00; 9; 8; 7; 6; 0; 0;  0.22;  0.03;  0.00;  0.00;  0.00;3738358.1998;1148173.9358;5021815.9081; 0.0166; 0.0191; 0.0151;5793868.0284; 641456.3482;    124.3625; 0.0097; 0.0196; 0.0198; 2.4127; 0.0042;    NaN;   0.87; 2418.3639;    8.1947;    1.4494;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;58;00.00; 9; 8; 7; 6; 0; 0;  0.22;  0.04;  0.00;  0.00;  0.00;3738358.1988;1148173.9373;5021815.9083; 0.0180; 0.0207; 0.0164;5793868.0291; 641456.3499;    124.3623; 0.0105; 0.0212; 0.0214; 2.4126; 0.0045;    NaN;   0.95; 2418.3664;    8.1946;    1.4495;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;58;30.00; 9; 8; 6; 6; 0; 0;  0.23;  0.03;  0.00;  0.00;  0.00;3738358.1985;1148173.9379;5021815.9088; 0.0159; 0.0184; 0.0145;5793868.0294; 641456.3505;    124.3627; 0.0093; 0.0188; 0.0190; 2.4127; 0.0040;    NaN;   0.85; 2418.3636;    8.1947;    1.4495;   23.3949;    0.0000;    0.0000
BOR1;2023;09;01;00;59;00.00; 9; 8; 6; 6; 0; 0;  0.23;  0.03;  0.00;  0.00;  0.00;3738358.1984;1148173.9390;5021815.9094; 0.0141; 0.0163; 0.0129;5793868.0296; 641456.3517;    124.3633; 0.0083; 0.0167; 0.0168; 2.4127; 0.0036;    NaN;   0.76; 2418.3654;    8.1947;    1.4496;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;00;59;30.00; 9; 8; 6; 6; 0; 0;  0.24;  0.03;  0.00;  0.00;  0.00;3738358.1985;1148173.9397;5021815.9098; 0.0171; 0.0197; 0.0155;5793868.0297; 641456.3523;    124.3638; 0.0100; 0.0202; 0.0203; 2.4126; 0.0044;    NaN;   0.93; 2418.3629;    8.1947;    1.4496;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;01;00;00.00; 9; 8; 6; 6; 0; 0;  0.24;  0.03;  0.00;  0.00;  0.00;3738358.1981;1148173.9405;5021815.9103; 0.0156; 0.0181; 0.0142;5793868.0301; 641456.3532;    124.3641; 0.0091; 0.0185; 0.0186; 2.4126; 0.0040;    NaN;   0.86; 2418.3667;    8.1947;    1.4496;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;01;00;30.00; 9; 8; 6; 6; 0; 0;  0.24;  0.03;  0.00;  0.00;  0.00;3738358.1973;1148173.9410;5021815.9105; 0.0163; 0.0189; 0.0148;5793868.0307; 641456.3538;    124.3639; 0.0095; 0.0193; 0.0194; 2.4127; 0.0042;    NaN;   0.91; 2418.3624;    8.1948;    1.4496;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;01;01;00.00; 9; 7; 6; 6; 0; 0;  0.25;  0.03;  0.00;  0.00;  0.00;3738358.1964;1148173.9415;5021815.9108; 0.0160; 0.0186; 0.0146;5793868.0315; 641456.3546;    124.3636; 0.0093; 0.0190; 0.0191; 2.4128; 0.0042;    NaN;   0.91; 2418.3645;    8.1948;    1.4496;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;01;01;30.00; 9; 7; 6; 6; 0; 0;  0.25;  0.03;  0.00;  0.00;  0.00;3738358.1954;1148173.9422;5021815.9108; 0.0155; 0.0180; 0.0141;5793868.0321; 641456.3555;    124.3632; 0.0090; 0.0184; 0.0185; 2.4129; 0.0041;    NaN;   0.88; 2418.3621;    8.1947;    1.4497;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;01;02;00.00; 9; 7; 6; 6; 0; 0;  0.25;  0.03;  0.00;  0.00;  0.00;3738358.1951;1148173.9430;5021815.9114; 0.0147; 0.0171; 0.0134;5793868.0326; 641456.3564;    124.3637; 0.0086; 0.0175; 0.0176; 2.4129; 0.0039;    NaN;   0.85; 2418.3631;    8.1947;    1.4497;   23.3947;    0.0000;    0.0000
BOR1;2023;09;01;01;02;30.00; 9; 7; 6; 6; 0; 0;  0.25;  0.03;  0.00;  0.00;  0.00;3738358.1945;1148173.9433;5021815.9113; 0.0151; 0.0175; 0.0137;5793868.0329; 641456.3567;    124.3633; 0.0088; 0.0180; 0.0180; 2.4130; 0.0040;    NaN;   0.88; 2418.3577;    8.1947;    1.4497;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;01;03;00.00; 9; 7; 6; 6; 0; 0;  0.25;  0.03;  0.00;  0.00;  0.00;3738358.1939;1148173.9429;5021815.9113; 0.0162; 0.0188; 0.0147;5793868.0334; 641456.3566;    124.3629; 0.0094; 0.0193; 0.0193; 2.4129; 0.0043;    NaN;   0.95; 2418.3566;    8.1948;    1.4497;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;01;03;30.00; 9; 7; 6; 6; 0; 0;  0.25;  0.04;  0.00;  0.00;  0.00;3738358.1934;1148173.9440;5021815.9118; 0.0168; 0.0196; 0.0153;5793868.0339; 641456.3578;    124.3631; 0.0097; 0.0201; 0.0201; 2.4129; 0.0046;    NaN;   1.00; 2418.3561;    8.1948;    1.4497;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;01;04;00.00; 9; 7; 6; 6; 0; 0;  0.25;  0.03;  0.00;  0.00;  0.00;3738358.1931;1148173.9445;5021815.9122; 0.0157; 0.0183; 0.0143;5793868.0343; 641456.3583;    124.3634; 0.0091; 0.0187; 0.0187; 2.4130; 0.0043;    NaN;   0.94; 2418.3592;    8.1948;    1.4497;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;01;04;30.00; 9; 7; 6; 6; 0; 0;  0.25;  0.03;  0.00;  0.00;  0.00;3738358.1925;1148173.9450;5021815.9127; 0.0137; 0.0160; 0.0125;5793868.0349; 641456.3589;    124.3635; 0.0079; 0.0164; 0.0164; 2.4130; 0.0038;    NaN;   0.84; 2418.3591;    8.1948;    1.4498;   23.3948;    0.0000;    0.0000
BOR1;2023;09;01;01;05;00.00; 9; 7; 6; 6; 0; 0;  0.25;  0.03;  0.00;  0.00;  0.00;3738358.1916;1148173.9454;5021815.9127; 0.0130; 0.0152; 0.0118;5793868.0355; 641456.3596;    124.3631; 0.0075; 0.0156; 0.0156; 2.4131; 0.0036;    NaN;   0.80; 2418.3568;    8.1948;    1.4498;   23.3947;    0.0000;    0.0000
BOR1;2023;09;01;01;05;30.00; 9; 7; 6; 6; 0; 0;  0.25;  0.03;  0.00;  0.00;  0.00;3738358.1913;1148173.9458;5021815.9126; 0.0148; 0.0174; 0.0135;5793868.0356; 641456.3601;    124.3629; 0.0086; 0.0178; 0.0178; 2.4132; 0.0041;    NaN;   0.92; 2418.3535;    8.1948;    1.4498;   23.3947;    0.0000;    0.0000
BOR1;2023;09;01;01;06;00.00; 9; 7; 6; 6; 0; 0;  0.26;  0.03;  0.00;  0.00;  0.00;3738358.1906;1148173.9467;5021815.9130; 0.0139; 0.0163; 0.0126;5793868.0362; 641456.3611;    124.3629; 0.0080; 0.0166; 0.0166; 2.4131; 0.0039;    NaN;   0.87; 2418.3573;    8.1948;    1.4498;   23.3947;    0.0000;    0.0000
BOR1;2023;09;01;01;06;30.00; 9; 7; 6; 6; 0; 0;  0.26;  0.03;  0.00;  0.00;  0.00;3738358.1896;1148173.9470;5021815.9133; 0.0148; 0.0175; 0.0135;5793868.0371; 641456.3616;    124.3627; 0.0086; 0.0178; 0.0178; 2.4131; 0.0042;    NaN;   0.94; 2418.3581;    8.1950;    1.4498;   23.3947;    0.0000;    0.0000
BOR1;2023;09;01;01;07;00.00; 9; 7; 6; 6; 0; 0;  0.26;  0.03;  0.00;  0.00;  0.00;3738358.1891;1148173.9478;5021815.9136; 0.0143; 0.0168; 0.0130;5793868.0375; 641456.3625;    124.3627; 0.0082; 0.0172; 0.0172; 2.4132; 0.0041;    NaN;   0.92; 2418.3550;    8.1950;    1.4498;   23.3946;    0.0000;    0.0000
BOR1;2023;09;01;01;07;30.00; 9; 6; 6; 6; 0; 0;  0.27;  0.03;  0.00;  0.00;  0.00;3738358.1884;1148173.9487;5021815.9139; 0.0146; 0.0172; 0.0133;5793868.0380; 641456.3636;    124.3627; 0.0084; 0.0176; 0.0176; 2.4132; 0.0042;    NaN;   0.95; 2418.3533;    8.1950;    1.4499;   23.3946;    0.0000;    0.0000
BOR1;2023;09;01;01;08;00.00; 9; 6; 6; 6; 0; 0;  0.27;  0.04;  0.00;  0.00;  0.00;3738358.1881;1148173.9486;5021815.9141; 0.0159; 0.0187; 0.0145;5793868.0384; 641456.3636;    124.3627; 0.0091; 0.0191; 0.0191; 2.4133; 0.0046;    NaN;   1.04; 2418.3599;    8.1950;    1.4499;   23.3946;    0.0000;    0.0000
