Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
BOR1;2023;09;02;19;26;00.00;12; 8; 4; 6; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1223;1148174.0028;5021815.9248; 0.0014; 0.0012; 0.0017;5793868.0841; 641456.4334;    124.3424; 0.0006; 0.0012; 0.0022; 2.4401; 0.0030;    NaN;   0.89; 2418.3457;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;26;30.00;12; 8; 4; 6; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1223;1148174.0028;5021815.9248; 0.0015; 0.0013; 0.0018;5793868.0841; 641456.4334;    124.3424; 0.0006; 0.0012; 0.0023; 2.4402; 0.0032;    NaN;   0.93; 2418.3474;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;27;00.00;12; 8; 4; 6; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1223;1148174.0028;5021815.9248; 0.0015; 0.0013; 0.0018;5793868.0841; 641456.4334;    124.3424; 0.0006; 0.0012; 0.0023; 2.4402; 0.0032;    NaN;   0.93; 2418.3471;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;27;30.00;12; 8; 4; 6; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0028;5021815.9248; 0.0014; 0.0012; 0.0016;5793868.0841; 641456.4334;    124.3424; 0.0006; 0.0011; 0.0020; 2.4403; 0.0029;    NaN;   0.84; 2418.3451;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;28;00.00;12; 8; 4; 6; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0028;5021815.9248; 0.0014; 0.0012; 0.0016;5793868.0841; 641456.4334;    124.3424; 0.0006; 0.0011; 0.0021; 2.4403; 0.0030;    NaN;   0.86; 2418.3452;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;28;30.00;12; 8; 5; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0028;5021815.9248; 0.0012; 0.0010; 0.0014;5793868.0841; 641456.4334;    124.3424; 0.0005; 0.0010; 0.0018; 2.4403; 0.0026;    NaN;   0.75; 2418.3445;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;29;00.00;12; 8; 5; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0028;5021815.9247; 0.0012; 0.0010; 0.0014;5793868.0841; 641456.4334;    124.3424; 0.0005; 0.0010; 0.0018; 2.4403; 0.0025;    NaN;   0.74; 2418.3437;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;29;30.00;12; 8; 5; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0028;5021815.9247; 0.0014; 0.0012; 0.0017;5793868.0841; 641456.4334;    124.3424; 0.0006; 0.0012; 0.0021; 2.4403; 0.0030;    NaN;   0.88; 2418.3461;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;30;00.00;12; 8; 5; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0028;5021815.9247; 0.0015; 0.0013; 0.0018;5793868.0841; 641456.4334;    124.3424; 0.0006; 0.0013; 0.0023; 2.4404; 0.0032;    NaN;   0.95; 2418.3474;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;30;30.00;13; 8; 5; 6; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0028;5021815.9247; 0.0013; 0.0011; 0.0016;5793868.0841; 641456.4334;    124.3424; 0.0006; 0.0011; 0.0020; 2.4403; 0.0028;    NaN;   0.84; 2418.3475;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;31;00.00;13; 8; 5; 6; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0028;5021815.9247; 0.0011; 0.0009; 0.0013;5793868.0840; 641456.4334;    124.3424; 0.0005; 0.0009; 0.0017; 2.4403; 0.0023;    NaN;   0.69; 2418.3457;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;31;30.00;13; 8; 5; 6; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0028;5021815.9247; 0.0011; 0.0009; 0.0013;5793868.0840; 641456.4334;    124.3424; 0.0005; 0.0009; 0.0017; 2.4403; 0.0023;    NaN;   0.69; 2418.3470;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;32;00.00;13; 8; 5; 6; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0028;5021815.9247; 0.0015; 0.0012; 0.0017;5793868.0840; 641456.4334;    124.3423; 0.0006; 0.0012; 0.0022; 2.4403; 0.0031;    NaN;   0.90; 2418.3456;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;32;30.00;13; 8; 5; 6; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1223;1148174.0028;5021815.9247; 0.0011; 0.0010; 0.0013;5793868.0840; 641456.4334;    124.3423; 0.0005; 0.0009; 0.0017; 2.4402; 0.0024;    NaN;   0.71; 2418.3478;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;33;00.00;13; 9; 5; 6; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1223;1148174.0028;5021815.9246; 0.0013; 0.0011; 0.0015;5793868.0840; 641456.4334;    124.3423; 0.0005; 0.0010; 0.0019; 2.4402; 0.0026;    NaN;   0.78; 2418.3496;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;33;30.00;13; 9; 5; 6; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1223;1148174.0027;5021815.9246; 0.0013; 0.0011; 0.0015;5793868.0840; 641456.4333;    124.3423; 0.0005; 0.0011; 0.0020; 2.4401; 0.0027;    NaN;   0.81; 2418.3478;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;34;00.00;13; 9; 5; 6; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1223;1148174.0027;5021815.9246; 0.0012; 0.0010; 0.0014;5793868.0840; 641456.4333;    124.3423; 0.0005; 0.0010; 0.0018; 2.4401; 0.0025;    NaN;   0.73; 2418.3503;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;34;30.00;12; 8; 5; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1223;1148174.0027;5021815.9246; 0.0013; 0.0011; 0.0016;5793868.0840; 641456.4333;    124.3423; 0.0006; 0.0011; 0.0020; 2.4401; 0.0028;    NaN;   0.84; 2418.3480;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;35;00.00;13; 7; 5; 6; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1223;1148174.0027;5021815.9246; 0.0011; 0.0010; 0.0013;5793868.0840; 641456.4333;    124.3423; 0.0005; 0.0009; 0.0017; 2.4400; 0.0024;    NaN;   0.71; 2418.3497;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;35;30.00;13; 8; 5; 6; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1223;1148174.0027;5021815.9246; 0.0012; 0.0010; 0.0014;5793868.0840; 641456.4333;    124.3423; 0.0005; 0.0010; 0.0017; 2.4400; 0.0024;    NaN;   0.72; 2418.3481;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;36;00.00;13; 9; 5; 6; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1223;1148174.0027;5021815.9246; 0.0013; 0.0011; 0.0015;5793868.0840; 641456.4333;    124.3423; 0.0005; 0.0011; 0.0019; 2.4400; 0.0027;    NaN;   0.80; 2418.3496;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;36;30.00;13; 9; 5; 6; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0027;5021815.9246; 0.0014; 0.0012; 0.0017;5793868.0840; 641456.4333;    124.3423; 0.0006; 0.0012; 0.0021; 2.4398; 0.0029;    NaN;   0.87; 2418.3490;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;37;00.00;10; 9; 5; 6; 0; 0;  0.32;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0027;5021815.9246; 0.0012; 0.0010; 0.0014;5793868.0840; 641456.4333;    124.3423; 0.0005; 0.0010; 0.0018; 2.4398; 0.0025;    NaN;   0.76; 2418.3505;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;37;30.00;12; 9; 5; 6; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0027;5021815.9246; 0.0013; 0.0011; 0.0015;5793868.0840; 641456.4333;    124.3423; 0.0005; 0.0011; 0.0020; 2.4398; 0.0027;    NaN;   0.81; 2418.3494;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;38;00.00;12; 9; 5; 6; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0027;5021815.9246; 0.0011; 0.0009; 0.0013;5793868.0840; 641456.4333;    124.3422; 0.0005; 0.0009; 0.0017; 2.4398; 0.0023;    NaN;   0.69; 2418.3476;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;38;30.00;12;10; 5; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0027;5021815.9246; 0.0013; 0.0011; 0.0015;5793868.0840; 641456.4333;    124.3422; 0.0005; 0.0011; 0.0019; 2.4397; 0.0026;    NaN;   0.80; 2418.3504;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;39;00.00;11;10; 5; 6; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0027;5021815.9245; 0.0011; 0.0010; 0.0013;5793868.0840; 641456.4333;    124.3422; 0.0005; 0.0009; 0.0017; 2.4398; 0.0024;    NaN;   0.71; 2418.3501;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;39;30.00;11;10; 5; 6; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0027;5021815.9245; 0.0012; 0.0010; 0.0014;5793868.0840; 641456.4333;    124.3422; 0.0005; 0.0010; 0.0018; 2.4398; 0.0024;    NaN;   0.72; 2418.3490;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;40;00.00;12;10; 5; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0027;5021815.9245; 0.0013; 0.0011; 0.0016;5793868.0840; 641456.4333;    124.3422; 0.0005; 0.0011; 0.0020; 2.4398; 0.0027;    NaN;   0.82; 2418.3518;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;40;30.00;12;10; 5; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0027;5021815.9245; 0.0012; 0.0010; 0.0014;5793868.0840; 641456.4333;    124.3422; 0.0005; 0.0010; 0.0018; 2.4398; 0.0025;    NaN;   0.76; 2418.3503;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;41;00.00;12;10; 5; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0027;5021815.9245; 0.0012; 0.0010; 0.0014;5793868.0839; 641456.4333;    124.3422; 0.0005; 0.0010; 0.0018; 2.4398; 0.0025;    NaN;   0.74; 2418.3489;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;41;30.00;12;10; 5; 6; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0026;5021815.9245; 0.0014; 0.0012; 0.0017;5793868.0839; 641456.4332;    124.3422; 0.0006; 0.0012; 0.0022; 2.4398; 0.0030;    NaN;   0.90; 2418.3485;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;42;00.00;12; 9; 5; 6; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0026;5021815.9245; 0.0014; 0.0012; 0.0016;5793868.0839; 641456.4332;    124.3422; 0.0006; 0.0011; 0.0021; 2.4398; 0.0028;    NaN;   0.86; 2418.3500;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;42;30.00;12; 9; 5; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0026;5021815.9245; 0.0013; 0.0011; 0.0015;5793868.0839; 641456.4332;    124.3422; 0.0005; 0.0011; 0.0019; 2.4399; 0.0027;    NaN;   0.81; 2418.3491;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;43;00.00;12; 9; 5; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0026;5021815.9245; 0.0014; 0.0012; 0.0017;5793868.0839; 641456.4332;    124.3422; 0.0006; 0.0012; 0.0022; 2.4398; 0.0030;    NaN;   0.90; 2418.3486;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;43;30.00;12; 9; 5; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0026;5021815.9245; 0.0014; 0.0012; 0.0017;5793868.0839; 641456.4332;    124.3422; 0.0006; 0.0012; 0.0022; 2.4399; 0.0030;    NaN;   0.90; 2418.3469;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;44;00.00;12; 9; 5; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0026;5021815.9245; 0.0012; 0.0011; 0.0015;5793868.0839; 641456.4332;    124.3422; 0.0005; 0.0010; 0.0019; 2.4399; 0.0026;    NaN;   0.78; 2418.3485;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;44;30.00;12; 9; 5; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0026;5021815.9245; 0.0013; 0.0011; 0.0015;5793868.0839; 641456.4332;    124.3422; 0.0005; 0.0010; 0.0019; 2.4399; 0.0026;    NaN;   0.78; 2418.3499;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;45;00.00;11; 9; 5; 6; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0026;5021815.9244; 0.0012; 0.0010; 0.0014;5793868.0839; 641456.4332;    124.3422; 0.0005; 0.0010; 0.0018; 2.4400; 0.0024;    NaN;   0.74; 2418.3468;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;45;30.00;11; 9; 5; 6; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0026;5021815.9244; 0.0011; 0.0010; 0.0013;5793868.0839; 641456.4332;    124.3422; 0.0005; 0.0009; 0.0017; 2.4400; 0.0023;    NaN;   0.71; 2418.3459;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;46;00.00;12; 9; 5; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0026;5021815.9244; 0.0012; 0.0010; 0.0014;5793868.0839; 641456.4331;    124.3421; 0.0005; 0.0010; 0.0018; 2.4400; 0.0025;    NaN;   0.76; 2418.3492;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;46;30.00;12; 9; 5; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0025;5021815.9244; 0.0012; 0.0011; 0.0015;5793868.0839; 641456.4331;    124.3421; 0.0005; 0.0010; 0.0019; 2.4400; 0.0025;    NaN;   0.77; 2418.3461;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;47;00.00;12; 9; 5; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0025;5021815.9244; 0.0013; 0.0011; 0.0016;5793868.0839; 641456.4331;    124.3421; 0.0005; 0.0011; 0.0020; 2.4399; 0.0027;    NaN;   0.83; 2418.3467;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;47;30.00;12; 9; 5; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0025;5021815.9244; 0.0012; 0.0011; 0.0015;5793868.0839; 641456.4331;    124.3421; 0.0005; 0.0010; 0.0019; 2.4399; 0.0026;    NaN;   0.78; 2418.3454;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;48;00.00;12; 9; 5; 6; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0025;5021815.9244; 0.0012; 0.0010; 0.0014;5793868.0839; 641456.4331;    124.3421; 0.0005; 0.0010; 0.0018; 2.4400; 0.0025;    NaN;   0.75; 2418.3453;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;48;30.00;11; 8; 5; 6; 0; 0;  0.32;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0025;5021815.9244; 0.0012; 0.0010; 0.0014;5793868.0839; 641456.4331;    124.3421; 0.0005; 0.0010; 0.0018; 2.4400; 0.0025;    NaN;   0.77; 2418.3486;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;49;00.00;11; 8; 5; 6; 0; 0;  0.32;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0025;5021815.9244; 0.0013; 0.0011; 0.0015;5793868.0839; 641456.4331;    124.3421; 0.0005; 0.0011; 0.0019; 2.4401; 0.0026;    NaN;   0.81; 2418.3449;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;49;30.00;12; 8; 5; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0025;5021815.9244; 0.0016; 0.0013; 0.0018;5793868.0839; 641456.4331;    124.3421; 0.0006; 0.0013; 0.0023; 2.4401; 0.0032;    NaN;   0.98; 2418.3448;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;50;00.00;12; 8; 5; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0025;5021815.9244; 0.0012; 0.0010; 0.0014;5793868.0839; 641456.4331;    124.3421; 0.0005; 0.0010; 0.0018; 2.4401; 0.0024;    NaN;   0.75; 2418.3434;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;50;30.00;12; 8; 5; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0025;5021815.9244; 0.0014; 0.0012; 0.0017;5793868.0839; 641456.4330;    124.3421; 0.0006; 0.0012; 0.0022; 2.4401; 0.0029;    NaN;   0.90; 2418.3433;    8.1051;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;51;00.00;11; 8; 5; 6; 0; 0;  0.32;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0024;5021815.9244; 0.0012; 0.0010; 0.0014;5793868.0838; 641456.4330;    124.3421; 0.0005; 0.0010; 0.0018; 2.4401; 0.0024;    NaN;   0.75; 2418.3437;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;51;30.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0024;5021815.9243; 0.0014; 0.0012; 0.0016;5793868.0838; 641456.4330;    124.3421; 0.0006; 0.0011; 0.0020; 2.4401; 0.0028;    NaN;   0.85; 2418.3428;    8.1051;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;52;00.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0024;5021815.9243; 0.0013; 0.0011; 0.0015;5793868.0838; 641456.4330;    124.3421; 0.0005; 0.0011; 0.0019; 2.4401; 0.0026;    NaN;   0.80; 2418.3438;    8.1051;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;52;30.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0024;5021815.9243; 0.0014; 0.0012; 0.0016;5793868.0838; 641456.4330;    124.3421; 0.0006; 0.0011; 0.0021; 2.4402; 0.0028;    NaN;   0.86; 2418.3432;    8.1051;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;53;00.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1224;1148174.0024;5021815.9243; 0.0011; 0.0009; 0.0013;5793868.0838; 641456.4330;    124.3421; 0.0004; 0.0009; 0.0016; 2.4402; 0.0021;    NaN;   0.66; 2418.3436;    8.1051;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;53;30.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0024;5021815.9243; 0.0011; 0.0009; 0.0013;5793868.0838; 641456.4330;    124.3421; 0.0004; 0.0009; 0.0016; 2.4401; 0.0021;    NaN;   0.67; 2418.3434;    8.1050;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;54;00.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0024;5021815.9243; 0.0013; 0.0011; 0.0016;5793868.0838; 641456.4330;    124.3421; 0.0005; 0.0011; 0.0020; 2.4401; 0.0027;    NaN;   0.84; 2418.3434;    8.1051;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;54;30.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0024;5021815.9243; 0.0011; 0.0010; 0.0013;5793868.0838; 641456.4330;    124.3421; 0.0005; 0.0009; 0.0017; 2.4401; 0.0023;    NaN;   0.71; 2418.3437;    8.1050;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;55;00.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0024;5021815.9243; 0.0014; 0.0012; 0.0017;5793868.0838; 641456.4329;    124.3421; 0.0006; 0.0012; 0.0022; 2.4400; 0.0029;    NaN;   0.90; 2418.3437;    8.1050;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;55;30.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0024;5021815.9243; 0.0014; 0.0012; 0.0017;5793868.0838; 641456.4329;    124.3421; 0.0006; 0.0012; 0.0021; 2.4401; 0.0028;    NaN;   0.88; 2418.3436;    8.1050;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;56;00.00;10; 8; 6; 6; 0; 0;  0.33;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0024;5021815.9243; 0.0014; 0.0012; 0.0016;5793868.0838; 641456.4329;    124.3421; 0.0006; 0.0011; 0.0021; 2.4403; 0.0028;    NaN;   0.86; 2418.3443;    8.1050;    1.8437;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;56;30.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0023;5021815.9243; 0.0013; 0.0011; 0.0015;5793868.0838; 641456.4329;    124.3421; 0.0005; 0.0010; 0.0019; 2.4403; 0.0025;    NaN;   0.79; 2418.3432;    8.1050;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;57;00.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0023;5021815.9243; 0.0016; 0.0013; 0.0019;5793868.0838; 641456.4329;    124.3421; 0.0006; 0.0013; 0.0024; 2.4404; 0.0031;    NaN;   0.98; 2418.3433;    8.1050;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;57;30.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0023;5021815.9243; 0.0012; 0.0011; 0.0015;5793868.0838; 641456.4329;    124.3421; 0.0005; 0.0010; 0.0019; 2.4404; 0.0025;    NaN;   0.78; 2418.3431;    8.1050;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;58;00.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0023;5021815.9243; 0.0012; 0.0010; 0.0014;5793868.0838; 641456.4329;    124.3421; 0.0005; 0.0010; 0.0018; 2.4404; 0.0024;    NaN;   0.76; 2418.3407;    8.1050;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;58;30.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0023;5021815.9243; 0.0013; 0.0011; 0.0015;5793868.0838; 641456.4329;    124.3421; 0.0005; 0.0010; 0.0019; 2.4406; 0.0025;    NaN;   0.79; 2418.3416;    8.1050;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;59;00.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0023;5021815.9243; 0.0014; 0.0012; 0.0017;5793868.0838; 641456.4329;    124.3421; 0.0006; 0.0012; 0.0022; 2.4407; 0.0029;    NaN;   0.91; 2418.3417;    8.1050;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;19;59;30.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0023;5021815.9243; 0.0011; 0.0010; 0.0013;5793868.0838; 641456.4329;    124.3421; 0.0005; 0.0009; 0.0017; 2.4409; 0.0022;    NaN;   0.71; 2418.3396;    8.1050;    1.8436;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;20;00;00.00;11; 8; 6; 6; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1225;1148174.0023;5021815.9243; 0.0014; 0.0012; 0.0016;5793868.0838; 641456.4329;    124.3421; 0.0006; 0.0011; 0.0021; 2.4410; 0.0027;    NaN;   0.85; 2418.3358;    8.1050;    1.8436;   23.5209;    0.0000;    0.0000
